bodyid,pre,post,status,statusLabel,cropped,name,type,cellBodyFiber,voxels,soma,total.outputs,total.inputs,axon.outputs,dend.outputs,axon.inputs,dend.inputs,total.outputs.density,total.inputs.density,axon.outputs.density,dend.outputs.density,axon.inputs.density,dend.inputs.density,total.length,axon.length,dend.length,pd.length,segregation_index,overlap_locality
202916528,95,422,Traced,Roughly traced,FALSE,FQ12_b_C4_R,FQ12_b,PDM03,235510665,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1112.361752,266.6820703,597.8834589,115.2070407,0.760905586,NA
1279775082,24,140,Traced,Roughly traced,FALSE,FQ12_a(AB)_C1_R,FQ12_a,PDM04,123003453,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,665.5843536,142.4987278,215.3377132,131.9537477,0.590056234,NA
203253072,62,352,Traced,Roughly traced,FALSE,FQ12_a_C3_R,FQ12_a,PDM03,153162662,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,872.0359171,153.1919518,398.8624174,185.390775,0.452793995,NA
326530038,383,3030,Traced,Roughly traced,FALSE,PDM22c_pct(PDM22)_R,PDM22c_pct,iPB7,1683764851,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,5862.584767,2405.826341,3137.630436,181.9759914,0.084045213,NA
203253253,402,2675,Traced,Roughly traced,FALSE,(PDM09)_L,NA,NA,1735663327,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,5446.304041,2032.027462,3135.417423,141.6914721,0.197539076,0.310493574
5813079341,37,260,Traced,Roughly traced,FALSE,FQ12_a_C7_R,FQ12_a,PDM01,157723613,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,858.6867925,199.9989062,380.2688002,117.9344304,0.612015773,1.02E-10
1104824699,58,276,Traced,Roughly traced,FALSE,FQ12_a_C1_R,FQ12_a,PDM04,187215696,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,890.2831842,178.6702745,340.9373275,195.524165,0.462367136,NA
1230328538,74,251,Traced,Roughly traced,FALSE,FQ12_a(AB)_C1_R,FQ12_a,PDM04,187117434,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,861.9592666,197.0542923,335.5739159,174.275363,0.415375761,NA
1011076931,50,273,Traced,Roughly traced,FALSE,FQ12_a_C3_R,FQ12_a,PDM03,139839296,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,804.6290256,168.1004167,307.0839419,184.7815011,0.578594158,NA
1136545839,73,416,Traced,Roughly traced,FALSE,FQ12_a_C1_R,FQ12_a,PDM04,208102758,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1038.576066,171.0594356,545.0820391,168.956128,0.364354065,NA
5813002500,304,476,Traced,Roughly traced,FALSE,FB01D_L,FB1D,NA,576884528,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1361.163502,749.7555279,442.9820432,155.7600185,0.138974243,NA
203594175,57,331,Traced,Roughly traced,FALSE,FQ12_a_C4_R,FQ12_a,PDM03,154965746,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,873.0097023,188.6072423,368.9065596,159.9937622,0.520226114,NA
203931040,37,302,Traced,Roughly traced,FALSE,FQ12_a_C3_R,FQ12_a,PDM03,143153511,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,923.248151,136.8129854,452.2158169,200.2245018,0.526280064,NA
266200011,122,243,Traced,Roughly traced,FALSE,PDL05p_pct(PDL05)_R,PDL05p_pct,SFS1,567557790,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1271.692288,581.5558141,478.1178606,55.58054637,0.010331601,NA
948342190,291,471,Traced,Roughly traced,FALSE,FB08b_L,FB8A,NA,468833197,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1540.471078,956.3542954,380.1771897,196.217973,0.123261061,NA
1168387674,265,888,Traced,Roughly traced,FALSE,FB01b_L,FB1B,NA,413953072,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1872.307231,928.6619436,907.3549795,31.26802085,0.252013705,NA
916629686,144,551,Traced,Roughly traced,FALSE,FB07j_L,FB7I,NA,275851365,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1385.549422,797.4871166,478.1121959,101.1270215,0.011746468,NA
885940052,247,424,Traced,Roughly traced,FALSE,FB08a_L,FB7L,NA,450734874,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1471.192169,788.6555655,445.5531555,230.629531,0.200145262,NA
358424052,339,1015,Traced,Roughly traced,FALSE,FB07h_L,FB7H,NA,471934256,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1825.705065,1095.129292,636.7575232,87.93235804,0.016844691,2.47E-32
480940072,158,294,Traced,Roughly traced,FALSE,PDL10b_pct(PDL10)_R,PDL10b_pct,pLH3,436591770,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1330.557257,488.1034413,669.240294,88.26473387,0.180200203,NA
203598499,289,589,Traced,Roughly traced,FALSE,FB08a_L,FB7L,NA,537008380,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1913.262531,487.7779144,1306.019074,114.3993732,0.035889049,0.003535431
204613133,209,446,Traced,Roughly traced,FALSE,FB08k_L,FB8F,NA,218454585,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1085.503728,803.7569333,193.8165237,83.24674225,0.007483173,7.47E-12
204962969,114,214,Traced,Roughly traced,FALSE,(PDM05)_L,NA,NA,584990598,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1209.631786,322.7792006,500.0386642,276.8213964,0.204999025,NA
204962646,439,1191,Traced,Roughly traced,FALSE,FB07c_L,FB7C,NA,721607906,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2476.513717,1510.21194,731.3538764,220.4150561,0.155160497,NA
5813039672,50,179,Traced,Roughly traced,FALSE,(PDM05)_L,NA,NA,759774759,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1160.631766,201.0235498,608.9850128,229.5001621,0.250283042,NA
948346519,353,854,Traced,Roughly traced,FALSE,FB08a_L,FB7L,NA,617029649,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2212.007622,845.4041307,1246.033683,56.28317981,0.299105931,NA
5813039679,43,85,Traced,Roughly traced,FALSE,(PDM05)_L,NA,NA,584119185,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,931.9854157,252.1826771,249.4922797,320.7742734,0.237667638,NA
1685029571,56,222,Traced,Roughly traced,FALSE,ON_small,ON,NA,537130435,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1526.721684,864.2129897,361.7011589,136.9743048,2.61E-05,NA
5813065110,94,493,Traced,Roughly traced,FALSE,ON_small,ON,NA,837998566,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2633.946199,1524.821714,784.283867,63.97910789,0.004260969,NA
886280641,78,176,Traced,Roughly traced,FALSE,FB09c(AVM10)_R,FB9B_d,igL1,265308886,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,857.7361882,295.9784169,363.0593449,92.56792183,0.181642136,NA
326128670,97,166,Traced,Roughly traced,FALSE,PDL11u_b_pct(PDL11)_R,PDL11u_b_pct,pSLP1,239630426,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,888.136474,440.9597607,328.8705976,16.45100515,0.113286286,NA
5813127091,91,350,Traced,Roughly traced,FALSE,FB09a(PDM25)_R,FB9A,pSM6,293881892,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,974.5276017,322.060176,380.0558246,131.0925913,0.059430718,NA
389204888,170,221,Traced,Roughly traced,FALSE,ADL10d_b_pct(ADL10)_R,ADL10d_b_pct,LBDL6,351943203,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1304.610128,766.2325766,208.2918174,134.30011,0.082962687,NA
265120424,68,886,Traced,Roughly traced,FALSE,PDM18g_pct(PDM18)_R,PDM18g_pct,SIPT5,274635495,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1752.789147,329.7428023,1324.139731,13.17213251,0.373593293,NA
792692885,1911,2469,Traced,Roughly traced,FALSE,NA,NA,NA,1939906668,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,8475.068699,4888.832717,3170.053019,205.6040428,0.094445124,NA
421003580,61,115,Traced,Roughly traced,FALSE,PDL17r_pct(PDL17)_R,PDL17r_pct,PYF,169996201,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,640.8180528,312.2864539,61.2205991,109.0767774,3.96E-05,NA
850233586,84,107,Traced,Roughly traced,FALSE,PDL17c_b_pct(PDL17)_R,PDL17c_b_pct,PYF,229634038,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,762.6895723,216.8366901,379.6972948,53.15803799,0.020056264,NA
359279388,143,270,Traced,Roughly traced,FALSE,PDL10h_pct(PDL10)_R,PDL10h_pct,pLH3,372877967,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1054.389268,378.6108413,484.3431718,112.2371373,0.235950227,NA
325122525,271,664,Traced,Roughly traced,FALSE,PDL13s_pct(PDL13)_R,PDL13s_pct,pSLP2,690349390,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2455.547406,533.1809816,1767.988182,47.20493738,0.380553174,NA
295132077,81,321,Traced,Roughly traced,FALSE,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct,SIPT5,218580378,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1218.929342,618.8402874,465.5732975,21.95306447,0.038824368,NA
296120593,621,1043,Traced,Roughly traced,FALSE,ADL10oa_pct(ADL10)_R,ADL10oa_pct,LBDL6,1194301818,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3559.233169,980.9286981,2334.133587,92.89054938,0.123501569,NA
420221276,293,565,Traced,Roughly traced,FALSE,PDL25g_pct(PDL25)_R,PDL25g_pct,pSLP4,2351893994,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2942.05424,952.2887292,1796.003354,152.8574923,0.094042777,0.068470746
669171261,90,244,Traced,Roughly traced,FALSE,ADL01w_c_pct(ADL01)_R,ADL01w_c_pct,LBDL2,274810769,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1069.701766,277.9168719,547.9789406,126.2302978,0.166432919,NA
295115628,86,228,Traced,Roughly traced,FALSE,ADL04b_pct(ADL04)_R,ADL04b_pct,LBDL7,219019392,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1048.104341,344.3643781,425.5695344,46.89326227,0.003566159,NA
1570685224,142,205,Traced,Roughly traced,FALSE,mlPN2(AVM04)_R,olfactory multi vPN mlALT,A14,308994629,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1303.167869,609.7843845,326.3394447,354.5452961,0.096323326,NA
355453590,190,568,Traced,Roughly traced,FALSE,NA,PDL13s_pct,NA,656358110,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2103.251811,546.7475481,1444.749348,41.19849028,0.708594661,NA
326119769,2012,2414,Traced,Roughly traced,FALSE,NA,NA,NA,1854378795,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,8529.596516,5609.361676,2538.073866,201.7673634,0.073394326,NA
294436967,2277,3668,Traced,Traced,FALSE,PVL17k_pct(PVL17)_R,PVL17k_pct,PVF2,2033667763,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,11141.84866,8547.253882,2247.067081,130.226963,0.020435843,6.56E-05
574688277,181,388,Traced,Roughly traced,FALSE,ADL15m_pct(ADL15)_R,ADL15m_pct,hLHT2,376997096,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1615.08299,411.1967582,874.8519839,275.980133,0.101361326,NA
325455305,58,252,Traced,Roughly traced,FALSE,PDL13p_pct(PDL13)_R,PDL13p_pct,pSLP2,188211793,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,968.9950724,325.8101946,516.9376908,33.09622334,0.153228481,NA
295799057,84,188,Traced,Roughly traced,FALSE,ADL10d_a_pct(ADL10)_R,ADL10d_a_pct,LBDL6,310535998,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1168.823885,339.7159418,552.4486933,85.99558624,0.284291661,NA
5813055748,91,168,Traced,Roughly traced,FALSE,PDL11u_b_pct(PDL11)_R,PDL11u_b_pct,pSLP1,247204759,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,959.3984249,411.1307028,385.9153158,23.43595428,0.008241747,NA
294424196,286,823,Traced,Roughly traced,FALSE,PDL13ob_pct(PDL13)_R,PDL13ob_pct,pSLP2,550783345,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2539.402773,1484.519584,928.4472537,41.99549654,0.062342389,NA
759810119,3631,6384,Traced,Roughly traced,FALSE,5HT1(CSD),AVM03p,NA,4479200695,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,20979.99805,14086.91435,6557.154683,210.5351753,0.008586399,NA
948704521,53,325,Traced,Roughly traced,FALSE,FQ12_a_C7_R,FQ12_a,PDM01,153935082,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,855.6473852,163.615737,416.895881,116.2612764,0.511901871,2.54E-12
725955898,32,228,Traced,Roughly traced,FALSE,FQ12_b_C6_R,FQ12_b,PDM02,155301206,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,846.1791161,174.7016933,389.1445509,138.693484,0.613685792,NA
5813009284,241,745,Traced,Roughly traced,FALSE,FB01b_L,FB1B,NA,360249156,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1601.115565,966.4997893,546.9254998,77.96042751,0.098440896,NA
916970574,47,189,Traced,Roughly traced,FALSE,FQ12_a_C5_R,FQ12_a,PDM02,149116727,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,675.4422799,130.9806816,259.4046877,127.7021148,0.545328562,NA
916309801,47,186,Traced,Roughly traced,FALSE,FQ12_a_C6_R,FQ12_a,PDM02,145953199,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,816.83155,191.2014867,340.6092838,97.822871,0.483043846,NA
980391392,46,375,Traced,Roughly traced,FALSE,FQ12_a_C3_R,FQ12_a,PDM03,125419841,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,913.858129,163.6196249,447.6262644,150.7878008,0.466439663,NA
1343550174,40,128,Traced,Roughly traced,FALSE,FQ12_b(AB)_C2_R,FQ12_b,PDM04,167895167,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,671.8373166,153.1701697,207.6154719,173.2845269,0.43498255,NA
915610388,84,244,Traced,Roughly traced,FALSE,FQ12_b_C5_R,FQ12_b,PDM02,208466802,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,954.9760785,366.3935194,379.0371667,105.1851499,0.652458388,NA
5812986772,57,259,Traced,Roughly traced,FALSE,FQ12_a(AB)_C2_R,FQ12_a,PDM04,188776924,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,849.9098416,148.7106108,341.6457108,202.7744114,0.444014771,3.99E-122
203257652,65,252,Traced,Roughly traced,FALSE,FQ12_b_C6_R,FQ12_b,PDM02,208372811,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,818.2867956,192.9073989,333.897129,142.7669987,0.723446379,NA
1279775029,58,261,Traced,Roughly traced,FALSE,FQ12_a_C1_R,FQ12_a,PDM04,164120192,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,848.1452574,154.1681056,349.0383465,175.2606946,0.441610579,6.80E-96
203598542,57,314,Traced,Roughly traced,FALSE,FQ12_b_C4_R,FQ12_b,PDM03,173366315,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,841.7933206,175.1490092,398.4497153,136.6868223,0.79504797,NA
1195658585,44,170,Traced,Roughly traced,FALSE,FQ12_a_C8_R,FQ12_a,PDM01,154418532,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,782.65029,159.5322647,304.078902,162.1276636,0.5537762,NA
203598504,39,176,Traced,Roughly traced,FALSE,FQ12_a_C5_R,FQ12_a,PDM02,153629393,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,768.2533745,146.2740921,274.1438408,194.0438322,0.649037115,NA
5813069261,145,276,Traced,Roughly traced,FALSE,(PDM05)_L,NA,NA,646769149,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1472.317793,336.5569482,748.0584056,291.6812172,0.095156094,NA
205299889,90,269,Traced,Roughly traced,FALSE,FB08i_L,FB7F_b,NA,206411095,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1091.500757,379.8280224,522.10849,39.99419967,0.010621517,2.22E-10
1072472949,47,272,Traced,Roughly traced,FALSE,FQ12_a_C4_R,FQ12_a,PDM03,165205291,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,849.1462658,158.0684234,334.6532246,195.3803438,0.564617725,NA
1073457310,57,232,Traced,Roughly traced,FALSE,FQ12_a_C2_R,FQ12_a,PDM04,187839648,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,889.3234896,183.4944069,354.9492254,208.0576497,0.49432852,NA
203594169,45,276,Traced,Roughly traced,FALSE,FQ12_a_C4_R,FQ12_a,PDM03,171423197,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,856.3961074,132.7503721,369.368105,208.4648881,0.432983619,NA
5813026364,54,633,Traced,Roughly traced,FALSE,PDM18g_pct(PDM18)_R,PDM18g_pct,SIPT5,268912724,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1322.684345,285.7019555,927.4290881,21.86243703,0.385200793,NA
295439322,64,116,Traced,Roughly traced,FALSE,ADL10d_a_pct(ADL10)_R,ADL10d_a_pct,LBDL6,306028967,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,878.18632,294.0197035,322.0304385,58.59774001,0.212394765,NA
296148102,70,106,Traced,Roughly traced,FALSE,ADL07oi_pct(ADL07)_R,ADL07oi_pct,dlLHT,216220366,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,813.6764201,268.8391017,235.0509912,69.94742942,0.149030608,NA
294760699,603,747,Traced,Roughly traced,FALSE,PDL25h_pct(PDL25)_R,PDL25h_pct,pSLP4,1647995011,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3572.035017,2097.264842,1133.791865,134.1074845,0.044614722,NA
294782432,73,366,Traced,Roughly traced,FALSE,ADL23f_pct(ADL23)_R,ADL23f_pct,LBDL9,284320628,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1154.440127,177.8351429,721.4289604,96.04803046,0.054379793,NA
295814411,286,725,Traced,Roughly traced,FALSE,ADL24olc_pct(ADL24)_R,ADL24olc_pct,LBDL4,636454396,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2252.754178,947.7426385,1009.760451,100.0622111,0.060132533,NA
297251714,1980,5776,Traced,Roughly traced,FALSE,ADM01om_pct(ADM01)_R,ADM01om_pct,SMPF,3432910908,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,12854.1722,6600.347689,5916.51745,171.5837329,0.181737827,8.22E-12
295116165,75,346,Traced,Roughly traced,FALSE,PDL11v_pct(PDL11)_R,PDL11v_pct,pSLP1,196730475,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,874.6987611,381.169462,340.8294156,59.98663114,0.047864216,NA
885940095,308,873,Traced,Roughly traced,FALSE,FB08a(PDL05)_R,FB7L,SFS1,815472426,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2250.234456,911.8305274,1090.692842,126.2555126,0.519777193,NA
295797312,262,694,Traced,Roughly traced,FALSE,PDL17z_pct(PDL17)_R,PDL17z_pct,PYF,503011031,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1933.18667,929.5771372,771.4575181,74.11328487,0.090044183,NA
418875451,112,334,Traced,Roughly traced,FALSE,PDL10g_e_pct(PDL10)_R,PDL10g_e_pct,pLH3,200501268,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1267.123012,398.8584899,722.6132631,67.70952503,0.409983698,NA
264779403,136,203,Traced,Roughly traced,FALSE,PDL19h_pct(PDL19)_R,PDL19h_pct,SFS3,236271762,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,905.8879442,286.2334015,401.9452744,149.5375981,0.127101532,NA
5813009281,106,315,Traced,Roughly traced,FALSE,PDL19h_pct(PDL19)_R,PDL19h_pct,SFS3,259279360,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1175.120285,292.9029908,700.0843564,115.0271831,0.315620006,NA
295473400,107,386,Traced,Roughly traced,FALSE,PDM08q_a_pct(PDM08)_R,PDM08q_a_pct,pSM1,485577966,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1476.947773,358.3776008,895.7530877,55.8985217,0.345324374,NA
5813057148,277,812,Traced,Roughly traced,FALSE,PDM05c_pct(PDM05)_R,PDM05c_pct,iPB1,796838221,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2229.321958,789.8238181,1147.908914,24.40920453,0.027416287,NA
264783939,112,221,Traced,Roughly traced,FALSE,PDL19h_pct(PDL19)_R,PDL19h_pct,SFS3,266120735,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1056.619526,252.6857879,605.6793875,127.7206015,0.283810284,NA
295141570,101,537,Traced,Roughly traced,FALSE,SA1_a(AVM08)_R,SA1_a,aVT1,252014596,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1357.440793,405.9544351,659.1593455,66.57007163,0.194674982,NA
265120589,77,522,Traced,Roughly traced,FALSE,PDM18g_pct(PDM18)_R,PDM18g_pct,SIPT5,273875980,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1467.467603,502.6737753,858.0249324,11.65551816,0.541030882,0.199474063
265120597,370,1097,Traced,Roughly traced,FALSE,FB01D(PDL05)_R,FB1D,SFS1,1132498205,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2046.108486,781.2362318,999.5264094,131.6752627,0.451231722,NA
295132487,52,224,Traced,Roughly traced,FALSE,PDM18a_d_pct(PDM18)_R,PDM18a_d_pct,SIPT5,194958586,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,919.7282058,158.9394602,640.9897043,33.95219213,0.092161349,NA
480595244,92,189,Traced,Roughly traced,FALSE,PDL10g_e_pct(PDL10)_R,PDL10g_e_pct,pLH3,248800843,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,963.907491,321.970964,450.4152756,72.50032703,0.32563139,NA
294795822,69,401,Traced,Roughly traced,FALSE,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct,SIPT5,218734095,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1225.225963,429.0489535,653.6847987,19.5639033,0.128957843,NA
295136778,308,622,Traced,Roughly traced,FALSE,FB08b(PDL05)_R,FB8A,SFS1,949467889,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1969.879904,855.9964144,845.1097267,140.9467119,0.394114529,NA
264438143,53,245,Traced,Roughly traced,FALSE,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct,SIPT5,207752289,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,910.1501209,392.558999,383.4495971,20.98988019,0.079155649,NA
5813009800,82,312,Traced,Roughly traced,FALSE,PDL10g_e_pct(PDL10)_R,PDL10g_e_pct,pLH3,259639923,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1177.311413,250.2873242,713.4360998,94.55007158,0.517814447,2.37E-12
294786785,73,322,Traced,Roughly traced,FALSE,PDL11v_pct(PDL11)_R,PDL11v_pct,pSLP1,235653220,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1110.788136,767.9003467,183.2515823,64.25551669,0.014829241,NA
5901193482,73,402,Traced,Roughly traced,FALSE,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct,SIPT5,222976174,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1295.417557,193.0102539,975.7085311,32.14017635,0.0650775,NA
294791642,74,241,Traced,Roughly traced,FALSE,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct,SIPT5,196293193,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,923.6602918,311.2371655,489.3686527,16.77469713,0.262056136,NA
294791509,373,1003,Traced,Roughly traced,FALSE,FB01D(PDL05)_R,FB1D,SFS1,1118781680,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1927.935153,727.2266525,924.6098728,133.7617733,0.329909876,NA
325787243,128,184,Traced,Roughly traced,FALSE,PDL10g_f_pct(PDL10)_R,PDL10g_f_pct,pLH3,356534476,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1129.506738,347.5413664,593.5741987,59.65612936,0.210763079,NA
5813039880,63,142,Traced,Roughly traced,FALSE,ADL10d_a_pct(ADL10)_R,ADL10d_a_pct,LBDL6,325851083,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,872.9715535,237.758009,393.5735749,49.20285283,0.215679023,NA
5813008796,65,671,Traced,Roughly traced,FALSE,PDM18g_pct(PDM18)_R,PDM18g_pct,SIPT5,288255308,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1499.985348,745.0645704,625.7597887,35.71919416,0.270389867,NA
265120677,266,722,Traced,Roughly traced,FALSE,FB08b(PDL05)_R,FB8A,SFS1,743250881,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1862.828191,798.2461605,762.4610425,178.4618107,0.335649784,NA
295115429,72,231,Traced,Roughly traced,FALSE,ADL04b_pct(ADL04)_R,ADL04b_pct,LBDL7,216449951,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,960.3660394,592.7978599,185.6929213,28.02266349,0.013254823,NA
1036550962,355,766,Traced,Roughly traced,FALSE,PDL18j_pct(PDL18)_R,PDL18j_pct,pLH1,1271231883,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2899.26844,1045.810921,1531.549461,149.9613185,0.364653677,NA
915960391,1423,2946,Traced,Roughly traced,FALSE,FB06j_L,FB6H,NA,1390059879,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,6108.130159,4161.912683,1832.237472,93.18473055,0.049036931,NA
327720946,54,217,Traced,Roughly traced,FALSE,(PDM05)_L,NA,NA,463475641,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1017.908058,163.9030066,480.8503712,278.7515983,0.509365496,NA
5901194556,176,256,Traced,Roughly traced,FALSE,mPNX(AVM06)_R,olfactory multi lvPN mALT,A16,405044689,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1320.727967,438.4677932,552.7530912,234.0644965,0.488806794,NA
417558532,392,1218,Traced,Roughly traced,FALSE,PDM10og_pct(PDM10)_R,PDM10og_pct,pSIPB2,728421869,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2687.559574,1403.304848,1094.863021,96.74887577,0.073984221,5.16E-32
295133927,52,283,Traced,Roughly traced,FALSE,PDM18a_d_pct(PDM18)_R,PDM18a_d_pct,SIPT5,206179524,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,912.5994023,253.3264454,534.5976952,28.52274221,0.103163953,NA
5813020785,1031,3356,Traced,Roughly traced,FALSE,PDM29j_pct(PDM29)_R,PDM29j_pct,pSIPB4,2005575656,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,7451.372452,2283.192943,4950.954985,64.93515634,0.066216074,NA
295115222,34,110,Traced,Roughly traced,FALSE,PDL11v_pct(PDL11)_R,PDL11v_pct,pSLP1,128050822,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,572.0359133,125.907269,277.3583093,9.088625718,0.044644928,NA
481268762,109,226,Traced,Roughly traced,FALSE,PDL19h_pct(PDL19)_R,PDL19h_pct,SFS3,241091141,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,986.0568004,239.7092294,534.2175397,136.0453288,0.279148826,NA
326817510,962,1212,Traced,Roughly traced,FALSE,ADL24a_pct(ADL24)_R,ADL24a_pct,LBDL4,1956089113,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,4723.649908,2091.662437,2387.52241,4.057369034,0.199101204,NA
